"anger","disgust","fear","joy","sadness","surprise","time","system","video","video_emotion","video_gender"
0.0879031,0.0125216,0.00895246,0.020545,0.461538,0.029045,5,"crowdemotion_CNN","fear_F","fear","F"
0.0939002,0.00661396,0.00383722,0.00653248,0.569727,0.029932,6,"crowdemotion_CNN","fear_F","fear","F"
0.0972981,0.0103461,0.00802203,0.0146965,0.511635,0.018511,7,"crowdemotion_CNN","fear_F","fear","F"
0.118539,0.0324823,0.0190074,0.0608556,0.369408,0.0314799,8,"crowdemotion_CNN","fear_F","fear","F"
0.0767656,0.00794189,0.0100755,0.0174825,0.60994,0.0156566,9,"crowdemotion_CNN","fear_F","fear","F"
0.139939,0.0181049,0.0126591,0.0540658,0.362005,0.0273432,10,"crowdemotion_CNN","fear_F","fear","F"
0.131133,0.0157514,0.0154147,0.0274495,0.3801,0.0220834,11,"crowdemotion_CNN","fear_F","fear","F"
0.115215,0.0205016,0.0154222,0.0518165,0.399952,0.0247907,12,"crowdemotion_CNN","fear_F","fear","F"
0.0980618,0.0191995,0.0116724,0.0452228,0.360085,0.0256116,13,"crowdemotion_CNN","fear_F","fear","F"
0.0983504,0.0172992,0.0163092,0.0629741,0.335118,0.0231044,14,"crowdemotion_CNN","fear_F","fear","F"
0.0998927,0.0107703,0.0128532,0.0168876,0.502122,0.0127544,15,"crowdemotion_CNN","fear_F","fear","F"
0.104011,0.00779693,0.00810558,0.0103527,0.571827,0.0139045,16,"crowdemotion_CNN","fear_F","fear","F"
0.100642,0.00962411,0.00928841,0.0120191,0.446607,0.00738441,17,"crowdemotion_CNN","fear_F","fear","F"
0.0898169,0.0196039,0.0142572,0.0296231,0.434553,0.0245925,18,"crowdemotion_CNN","fear_F","fear","F"
0.162336,0.0462123,0.0142398,0.0650949,0.282864,0.0326538,19,"crowdemotion_CNN","fear_F","fear","F"
0.100952,0.0172407,0.00981632,0.0295137,0.482467,0.0283178,20,"crowdemotion_CNN","fear_F","fear","F"
0.103745,0.0176753,0.00807053,0.0220346,0.417571,0.0227885,21,"crowdemotion_CNN","fear_F","fear","F"
0.0890618,0.016291,0.00953166,0.0242412,0.402664,0.0299283,22,"crowdemotion_CNN","fear_F","fear","F"
0.148081,0.0309164,0.0120698,0.0400293,0.383768,0.040027,23,"crowdemotion_CNN","fear_F","fear","F"
0.134585,0.0258214,0.0114184,0.0431603,0.405278,0.0303513,24,"crowdemotion_CNN","fear_F","fear","F"
0.156974,0.0212489,0.0110722,0.0340163,0.436271,0.0508207,25,"crowdemotion_CNN","fear_F","fear","F"
0.145252,0.0228773,0.0111111,0.0261406,0.395041,0.0496566,26,"crowdemotion_CNN","fear_F","fear","F"
0.161773,0.0304947,0.00890393,0.0292534,0.351161,0.0387013,27,"crowdemotion_CNN","fear_F","fear","F"
0.0983274,0.0296393,0.0124634,0.0329249,0.437149,0.0627782,28,"crowdemotion_CNN","fear_F","fear","F"
0.189861,0.0332891,0.0178927,0.0717294,0.352847,0.0506373,29,"crowdemotion_CNN","fear_F","fear","F"
0.111484,0.0300737,0.0132925,0.0467291,0.465206,0.0508976,30,"crowdemotion_CNN","fear_F","fear","F"
0.189702,0.0379975,0.0123662,0.0396149,0.324469,0.0762628,31,"crowdemotion_CNN","fear_F","fear","F"
0.180423,0.0291981,0.0115764,0.0268,0.379908,0.0392187,32,"crowdemotion_CNN","fear_F","fear","F"
0.136411,0.0348313,0.00801253,0.0266694,0.325118,0.0651985,33,"crowdemotion_CNN","fear_F","fear","F"
0.109408,0.0164476,0.0104369,0.0252304,0.438606,0.0413158,34,"crowdemotion_CNN","fear_F","fear","F"
0.192744,0.0186004,0.00984245,0.039018,0.300262,0.0329196,35,"crowdemotion_CNN","fear_F","fear","F"
0.166825,0.0106206,0.0154166,0.0153585,0.437622,0.0312692,36,"crowdemotion_CNN","fear_F","fear","F"
0.117978,0.00334278,0.0318926,0.031241,0.429705,0.00898934,37,"crowdemotion_CNN","fear_F","fear","F"
0.123864,0.000612083,0.00553725,0.000957482,0.702063,0.0120594,38,"crowdemotion_CNN","fear_F","fear","F"
0.0412774,0.000855507,0.00366901,0.00227345,0.60145,0.0119868,39,"crowdemotion_CNN","fear_F","fear","F"
0.0590179,0.000787684,0.00150284,0.00671605,0.276394,0.508648,40,"crowdemotion_CNN","fear_F","fear","F"
0.0466646,0.00280117,0.00463904,0.00757304,0.545422,0.146573,41,"crowdemotion_CNN","fear_F","fear","F"
0.0376729,0.00333779,0.01166,0.02204,0.458688,0.0564271,42,"crowdemotion_CNN","fear_F","fear","F"
0.0142149,0.00113787,0.0151675,0.0165731,0.255892,0.00700439,43,"crowdemotion_CNN","fear_F","fear","F"
0.0238091,0.00938067,0.0436625,0.146865,0.237814,0.00826226,44,"crowdemotion_CNN","fear_F","fear","F"
0.027011,0.00548156,0.036197,0.0818589,0.317171,0.00526055,45,"crowdemotion_CNN","fear_F","fear","F"
0.0363501,0.00570775,0.0234907,0.0563673,0.308618,0.00678585,46,"crowdemotion_CNN","fear_F","fear","F"
0.0143326,0.00581652,0.0808597,0.0999914,0.285913,0.0033063,47,"crowdemotion_CNN","fear_F","fear","F"
0.015134,0.00377917,0.0898109,0.517661,0.199748,0.000468601,48,"crowdemotion_CNN","fear_F","fear","F"
0.0208461,0.00481626,0.0960762,0.186155,0.378397,0.00312358,49,"crowdemotion_CNN","fear_F","fear","F"
0.0212897,0.0115996,0.105157,0.139525,0.33422,0.00498661,50,"crowdemotion_CNN","fear_F","fear","F"
0.0305797,0.00732857,0.0891945,0.21038,0.308744,0.00340468,51,"crowdemotion_CNN","fear_F","fear","F"
0.0224045,0.00837787,0.0379118,0.15284,0.430316,0.00321432,52,"crowdemotion_CNN","fear_F","fear","F"
0.0279723,0.00685241,0.0871165,0.285651,0.205253,0.00223434,53,"crowdemotion_CNN","fear_F","fear","F"
0.0143996,0.0105706,0.0821808,0.477213,0.108369,0.00166423,54,"crowdemotion_CNN","fear_F","fear","F"
0.0226306,0.00983722,0.0447508,0.195479,0.547674,0.00287508,55,"crowdemotion_CNN","fear_F","fear","F"
0.042827,0.0116185,0.103556,0.452652,0.168681,0.0030287,56,"crowdemotion_CNN","fear_F","fear","F"
0.0482867,0.0122825,0.0520646,0.205636,0.334058,0.00226682,57,"crowdemotion_CNN","fear_F","fear","F"
0.0134159,0.00661222,0.0481385,0.710634,0.0584946,0.000470828,58,"crowdemotion_CNN","fear_F","fear","F"
0.0377101,0.0157752,0.0500221,0.436703,0.132347,0.00414475,59,"crowdemotion_CNN","fear_F","fear","F"
0.0388375,0.0121921,0.0397797,0.572174,0.12511,0.0017718,60,"crowdemotion_CNN","fear_F","fear","F"
0.0718556,0.0150306,0.0492876,0.469014,0.123225,0.0015702,61,"crowdemotion_CNN","fear_F","fear","F"
0.0364139,0.0140993,0.0271732,0.383046,0.211737,0.00301835,62,"crowdemotion_CNN","fear_F","fear","F"
0.0436051,0.0124155,0.0303954,0.48281,0.157197,0.00322458,63,"crowdemotion_CNN","fear_F","fear","F"
0.0632101,0.016863,0.0317833,0.555421,0.0530333,0.0017863,64,"crowdemotion_CNN","fear_F","fear","F"
0.112703,0.0309141,0.0265078,0.52484,0.108412,0.00255292,65,"crowdemotion_CNN","fear_F","fear","F"
0.0479028,0.0157485,0.011964,0.790695,0.0177414,0.00103258,66,"crowdemotion_CNN","fear_F","fear","F"
0.0734293,0.0185447,0.0225534,0.542935,0.0656646,0.00313014,67,"crowdemotion_CNN","fear_F","fear","F"
0.0743675,0.0234434,0.0206545,0.473815,0.0871827,0.0035315,68,"crowdemotion_CNN","fear_F","fear","F"
0.0670495,0.023609,0.029029,0.378619,0.132433,0.00755553,69,"crowdemotion_CNN","fear_F","fear","F"
0.11201,0.0364695,0.0224708,0.317892,0.105529,0.0100948,70,"crowdemotion_CNN","fear_F","fear","F"
0.0868721,0.034668,0.0156375,0.264892,0.104153,0.00879074,71,"crowdemotion_CNN","fear_F","fear","F"
0.0733922,0.0283426,0.0210253,0.451115,0.0956768,0.0055585,72,"crowdemotion_CNN","fear_F","fear","F"
0.0991774,0.0374673,0.0198094,0.230347,0.128412,0.00867162,73,"crowdemotion_CNN","fear_F","fear","F"
0.107053,0.0277181,0.015335,0.158882,0.222617,0.00830904,74,"crowdemotion_CNN","fear_F","fear","F"
0.0903497,0.0206544,0.0215436,0.248275,0.157336,0.00523544,75,"crowdemotion_CNN","fear_F","fear","F"
0.168424,0.0185547,0.0104233,0.117769,0.108096,0.00625162,76,"crowdemotion_CNN","fear_F","fear","F"
0.0818165,0.0157274,0.0115937,0.0703198,0.204948,0.0103877,77,"crowdemotion_CNN","fear_F","fear","F"
0.094476,0.0173841,0.0122337,0.053613,0.259517,0.00929693,78,"crowdemotion_CNN","fear_F","fear","F"
0.0594867,0.0151518,0.0114863,0.139773,0.167925,0.0160684,79,"crowdemotion_CNN","fear_F","fear","F"
0.0986415,0.0197423,0.0162403,0.258483,0.20096,0.0110218,80,"crowdemotion_CNN","fear_F","fear","F"
0.108078,0.0242883,0.0134319,0.145327,0.133006,0.0109708,81,"crowdemotion_CNN","fear_F","fear","F"
0.128077,0.0305065,0.0172975,0.222287,0.113422,0.0115837,82,"crowdemotion_CNN","fear_F","fear","F"
0.0983477,0.0239331,0.0122236,0.157965,0.133725,0.0102602,83,"crowdemotion_CNN","fear_F","fear","F"
0.102437,0.0199854,0.0118445,0.126454,0.191227,0.00989327,84,"crowdemotion_CNN","fear_F","fear","F"
0.079718,0.0184712,0.0177653,0.204311,0.175548,0.00695939,85,"crowdemotion_CNN","fear_F","fear","F"
0.109332,0.0201158,0.014281,0.236982,0.148969,0.00842916,86,"crowdemotion_CNN","fear_F","fear","F"
0.11967,0.0253419,0.0196084,0.181708,0.189806,0.00849679,87,"crowdemotion_CNN","fear_F","fear","F"
0.100355,0.0293884,0.0232815,0.478814,0.0709688,0.00848504,88,"crowdemotion_CNN","fear_F","fear","F"
0.157087,0.0457899,0.0160161,0.275933,0.0895376,0.0112125,89,"crowdemotion_CNN","fear_F","fear","F"
0.148384,0.0268336,0.0144952,0.266878,0.13265,0.00908741,90,"crowdemotion_CNN","fear_F","fear","F"
0.184215,0.0277916,0.00983273,0.134174,0.112024,0.00922356,91,"crowdemotion_CNN","fear_F","fear","F"
0.129466,0.0289715,0.0102817,0.0872715,0.178688,0.0160389,92,"crowdemotion_CNN","fear_F","fear","F"
0.126171,0.0255218,0.00803899,0.0860143,0.193946,0.0244511,93,"crowdemotion_CNN","fear_F","fear","F"
0.0861157,0.023944,0.00911075,0.0979178,0.209152,0.0172236,94,"crowdemotion_CNN","fear_F","fear","F"
0.102703,0.0312687,0.0123501,0.162728,0.162866,0.0219365,95,"crowdemotion_CNN","fear_F","fear","F"
0.137203,0.0275211,0.0101903,0.103501,0.192703,0.0209763,96,"crowdemotion_CNN","fear_F","fear","F"
0.132967,0.0315398,0.0160366,0.221525,0.12159,0.0136752,97,"crowdemotion_CNN","fear_F","fear","F"
0.150748,0.0303581,0.0133702,0.131685,0.150327,0.011947,98,"crowdemotion_CNN","fear_F","fear","F"
0.155311,0.0292917,0.0108627,0.140581,0.155834,0.0175666,99,"crowdemotion_CNN","fear_F","fear","F"
0.132004,0.0269741,0.0067508,0.0643269,0.2001,0.0149253,100,"crowdemotion_CNN","fear_F","fear","F"
0.173539,0.063177,0.00911611,0.203425,0.126938,0.0298972,101,"crowdemotion_CNN","fear_F","fear","F"
0.147113,0.0345004,0.0158297,0.280171,0.0878963,0.013709,102,"crowdemotion_CNN","fear_F","fear","F"
0.240281,0.0320431,0.0123197,0.218429,0.0856336,0.0134319,103,"crowdemotion_CNN","fear_F","fear","F"
0.202954,0.0116564,0.0118143,0.0727742,0.0912309,0.00791595,104,"crowdemotion_CNN","fear_F","fear","F"
0.136434,0.0168358,0.00998071,0.0700696,0.129418,0.00659675,105,"crowdemotion_CNN","fear_F","fear","F"
0.0596007,0.0137242,0.0124733,0.137911,0.189105,0.00986755,106,"crowdemotion_CNN","fear_F","fear","F"
0.101995,0.0238747,0.0121484,0.132288,0.182545,0.0114571,107,"crowdemotion_CNN","fear_F","fear","F"
0.0914342,0.0219111,0.0226035,0.267933,0.125943,0.00772475,108,"crowdemotion_CNN","fear_F","fear","F"
0.0696516,0.0215019,0.0209954,0.253953,0.180525,0.00924479,109,"crowdemotion_CNN","fear_F","fear","F"
0.124861,0.0470289,0.0161445,0.473614,0.069623,0.00793603,110,"crowdemotion_CNN","fear_F","fear","F"
0.200494,0.0235033,0.0169303,0.140544,0.14521,0.00950567,111,"crowdemotion_CNN","fear_F","fear","F"
0.135476,0.0186473,0.0108519,0.12509,0.156152,0.00765872,112,"crowdemotion_CNN","fear_F","fear","F"
0.088629,0.0242542,0.0127403,0.121632,0.156874,0.0199383,113,"crowdemotion_CNN","fear_F","fear","F"
0.0757976,0.0220631,0.0112505,0.0684539,0.201796,0.0210146,114,"crowdemotion_CNN","fear_F","fear","F"
0.0981004,0.031479,0.0206771,0.222689,0.148982,0.00891929,115,"crowdemotion_CNN","fear_F","fear","F"
0.126954,0.0273018,0.0156486,0.128249,0.159751,0.0147614,116,"crowdemotion_CNN","fear_F","fear","F"
0.0917353,0.0442659,0.0175283,0.132928,0.118883,0.0239631,117,"crowdemotion_CNN","fear_F","fear","F"
0.0780066,0.0554005,0.0179278,0.167846,0.161014,0.0140174,118,"crowdemotion_CNN","fear_F","fear","F"
0.087142,0.0711421,0.0156677,0.244519,0.151508,0.0158998,119,"crowdemotion_CNN","fear_F","fear","F"
0.0917028,0.0361648,0.011972,0.155468,0.236488,0.00905461,120,"crowdemotion_CNN","fear_F","fear","F"
0.235055,0.0318723,0.00621489,0.0635151,0.187498,0.0134596,121,"crowdemotion_CNN","fear_F","fear","F"
0.176392,0.0395772,0.00885147,0.0764115,0.183167,0.0196891,122,"crowdemotion_CNN","fear_F","fear","F"
0.14022,0.0360568,0.00937569,0.0687573,0.284767,0.0249498,123,"crowdemotion_CNN","fear_F","fear","F"
0.142742,0.0378,0.0138965,0.0850808,0.23518,0.0215404,124,"crowdemotion_CNN","fear_F","fear","F"
0.148976,0.0558456,0.015625,0.194066,0.175378,0.024262,125,"crowdemotion_CNN","fear_F","fear","F"
0.129902,0.0810925,0.0257629,0.471604,0.0720417,0.0155301,126,"crowdemotion_CNN","fear_F","fear","F"
0.271167,0.0430034,0.0144212,0.101155,0.212752,0.0197458,127,"crowdemotion_CNN","fear_F","fear","F"
0.267237,0.0462493,0.0100441,0.0693652,0.173164,0.031307,128,"crowdemotion_CNN","fear_F","fear","F"
0.285188,0.0449738,0.0122082,0.190176,0.108917,0.0157786,129,"crowdemotion_CNN","fear_F","fear","F"
0.229613,0.0116867,0.00496228,0.0129792,0.207354,0.0117456,130,"crowdemotion_CNN","fear_F","fear","F"
0.116224,0.0311303,0.00944007,0.04519,0.223981,0.0163146,131,"crowdemotion_CNN","fear_F","fear","F"
0.19393,0.0334948,0.0116786,0.153467,0.138858,0.0170459,132,"crowdemotion_CNN","fear_F","fear","F"
0.17693,0.0321169,0.00754226,0.0613455,0.126082,0.0214015,133,"crowdemotion_CNN","fear_F","fear","F"
0.125056,0.0366946,0.0124741,0.0829379,0.186778,0.0205784,134,"crowdemotion_CNN","fear_F","fear","F"
0.0570788,0.00949053,0.0105186,0.0362786,0.468519,0.00351843,135,"crowdemotion_CNN","fear_F","fear","F"
0.0761646,0.0156675,0.0102978,0.0584149,0.232724,0.00967802,136,"crowdemotion_CNN","fear_F","fear","F"
0.104698,0.0358193,0.0160287,0.0873285,0.218488,0.0191754,137,"crowdemotion_CNN","fear_F","fear","F"
0.0877912,0.0186811,0.0127862,0.0886467,0.252686,0.0148346,138,"crowdemotion_CNN","fear_F","fear","F"
0.106957,0.0247481,0.0114487,0.0821749,0.164222,0.0217625,139,"crowdemotion_CNN","fear_F","fear","F"
0.085993,0.0260061,0.0151033,0.104759,0.201934,0.0151966,140,"crowdemotion_CNN","fear_F","fear","F"
0.136805,0.0182562,0.0178727,0.0677506,0.227765,0.00665147,141,"crowdemotion_CNN","fear_F","fear","F"
0.103936,0.0212101,0.0142251,0.083226,0.254485,0.0084546,142,"crowdemotion_CNN","fear_F","fear","F"
0.0965107,0.0157397,0.020688,0.132966,0.190887,0.00879913,143,"crowdemotion_CNN","fear_F","fear","F"
0.102731,0.0204236,0.0136779,0.135066,0.185664,0.016881,144,"crowdemotion_CNN","fear_F","fear","F"
0.0919936,0.024503,0.0129656,0.13163,0.167237,0.0110123,145,"crowdemotion_CNN","fear_F","fear","F"
0.0697528,0.0141044,0.0170154,0.177853,0.13173,0.00578986,146,"crowdemotion_CNN","fear_F","fear","F"
0.0830073,0.0174616,0.0115196,0.0888468,0.166211,0.0114588,147,"crowdemotion_CNN","fear_F","fear","F"
0.0637849,0.02451,0.0216641,0.245102,0.162376,0.0107544,148,"crowdemotion_CNN","fear_F","fear","F"
0.0829922,0.0354361,0.00964615,0.0487406,0.183701,0.0176532,149,"crowdemotion_CNN","fear_F","fear","F"
0.126571,0.0179941,0.0108485,0.0696964,0.349846,0.00618962,150,"crowdemotion_CNN","fear_F","fear","F"
0.0478088,0.0278508,0.0088373,0.0569304,0.202,0.0104667,151,"crowdemotion_CNN","fear_F","fear","F"
0.123447,0.0183997,0.00352007,0.0195363,0.233567,0.00942262,152,"crowdemotion_CNN","fear_F","fear","F"
0.166089,0.0234062,0.00699959,0.0568051,0.162969,0.0118005,153,"crowdemotion_CNN","fear_F","fear","F"
0.162394,0.0241547,0.00522191,0.0410724,0.186621,0.00900944,154,"crowdemotion_CNN","fear_F","fear","F"
0.0915757,0.0231038,0.00930034,0.0815174,0.255284,0.00774903,155,"crowdemotion_CNN","fear_F","fear","F"
0.169037,0.0497181,0.00979725,0.140887,0.163146,0.0154504,156,"crowdemotion_CNN","fear_F","fear","F"
0.213207,0.0428587,0.0064646,0.0761144,0.199661,0.0242859,157,"crowdemotion_CNN","fear_F","fear","F"
0.179838,0.0457998,0.0129906,0.151275,0.212652,0.00919845,158,"crowdemotion_CNN","fear_F","fear","F"
0.327828,0.0277983,0.00545536,0.051971,0.155267,0.0113408,159,"crowdemotion_CNN","fear_F","fear","F"
0.145195,0.0305447,0.00964406,0.0906102,0.212819,0.00756403,160,"crowdemotion_CNN","fear_F","fear","F"
0.125391,0.0345515,0.0114077,0.154931,0.215677,0.013612,161,"crowdemotion_CNN","fear_F","fear","F"
0.167044,0.0258719,0.00966848,0.0625611,0.208533,0.0162236,162,"crowdemotion_CNN","fear_F","fear","F"
0.188457,0.0272314,0.0108855,0.145576,0.171215,0.00768477,163,"crowdemotion_CNN","fear_F","fear","F"
0.111903,0.0162256,0.00838648,0.0711254,0.269084,0.0113506,164,"crowdemotion_CNN","fear_F","fear","F"
0.12761,0.0199311,0.0138979,0.136793,0.210291,0.0119386,165,"crowdemotion_CNN","fear_F","fear","F"
0.241911,0.019931,0.0133135,0.0860962,0.220215,0.00424449,166,"crowdemotion_CNN","fear_F","fear","F"
0.228471,0.0308356,0.0110912,0.0701509,0.221095,0.00750525,167,"crowdemotion_CNN","fear_F","fear","F"
0.103764,0.0215613,0.0106067,0.0471415,0.31615,0.0176819,168,"crowdemotion_CNN","fear_F","fear","F"
0.107222,0.0330247,0.0118794,0.0523637,0.303817,0.0207904,169,"crowdemotion_CNN","fear_F","fear","F"
0.0961616,0.018043,0.0113863,0.0345256,0.297915,0.0136449,170,"crowdemotion_CNN","fear_F","fear","F"
0.10389,0.0256643,0.00939842,0.0458997,0.241801,0.024603,171,"crowdemotion_CNN","fear_F","fear","F"
0.0860103,0.0160712,0.00739349,0.0282564,0.316723,0.0143845,172,"crowdemotion_CNN","fear_F","fear","F"
0.0444813,0.0106,0.0102785,0.0336415,0.4939,0.00422775,173,"crowdemotion_CNN","fear_F","fear","F"
0.0891025,0.0187049,0.00876163,0.0524333,0.21211,0.0106857,174,"crowdemotion_CNN","fear_F","fear","F"
0.0890627,0.0252001,0.011028,0.0694737,0.214579,0.0192327,175,"crowdemotion_CNN","fear_F","fear","F"
0.116537,0.0182865,0.0219468,0.0867246,0.22394,0.00474977,176,"crowdemotion_CNN","fear_F","fear","F"
0.130115,0.032109,0.0157223,0.0700446,0.2087,0.0107147,177,"crowdemotion_CNN","fear_F","fear","F"
0.124138,0.0228787,0.00617812,0.0267948,0.30564,0.0143172,178,"crowdemotion_CNN","fear_F","fear","F"
0.13613,0.0216038,0.00784201,0.0508549,0.284008,0.0173282,179,"crowdemotion_CNN","fear_F","fear","F"
0.168062,0.0386259,0.0119833,0.088911,0.169105,0.0185549,180,"crowdemotion_CNN","fear_F","fear","F"
0.0998599,0.0345441,0.0182986,0.130997,0.191982,0.0115435,181,"crowdemotion_CNN","fear_F","fear","F"
0.0957218,0.0214751,0.0121142,0.0788697,0.238413,0.0100425,182,"crowdemotion_CNN","fear_F","fear","F"
0.0512186,0.0140531,0.0194325,0.192845,0.183481,0.00397066,183,"crowdemotion_CNN","fear_F","fear","F"
0.0623968,0.0171858,0.0108491,0.119576,0.221745,0.0073438,184,"crowdemotion_CNN","fear_F","fear","F"
0.0651373,0.0293899,0.0157718,0.182999,0.252599,0.0132513,185,"crowdemotion_CNN","fear_F","fear","F"
0.0520441,0.0166975,0.0144405,0.142054,0.215443,0.00647237,186,"crowdemotion_CNN","fear_F","fear","F"
0.102588,0.0250161,0.0183689,0.137103,0.162777,0.0152478,187,"crowdemotion_CNN","fear_F","fear","F"
0.12639,0.033046,0.011012,0.0646715,0.228119,0.0162094,188,"crowdemotion_CNN","fear_F","fear","F"
0.0964125,0.031906,0.0179132,0.154792,0.209492,0.0149895,189,"crowdemotion_CNN","fear_F","fear","F"
0.11563,0.0226004,0.020264,0.0714632,0.183944,0.012044,190,"crowdemotion_CNN","fear_F","fear","F"
0.0680863,0.00824328,0.0194279,0.066695,0.158417,0.00360474,191,"crowdemotion_CNN","fear_F","fear","F"
0.0542152,0.0114695,0.0172784,0.0401836,0.203096,0.00837157,192,"crowdemotion_CNN","fear_F","fear","F"
0.0938969,0.0266618,0.0129271,0.0631907,0.201507,0.0145366,193,"crowdemotion_CNN","fear_F","fear","F"
0.08572,0.0346319,0.0121384,0.0878193,0.194642,0.0176367,194,"crowdemotion_CNN","fear_F","fear","F"
0.0747327,0.033413,0.0156989,0.0866607,0.184287,0.0206109,195,"crowdemotion_CNN","fear_F","fear","F"
0.044791,0.0125099,0.029514,0.116332,0.351218,0.00375059,196,"crowdemotion_CNN","fear_F","fear","F"
0.0787821,0.0221532,0.0209368,0.159255,0.168464,0.0089433,197,"crowdemotion_CNN","fear_F","fear","F"
0.0708482,0.0184783,0.0135563,0.0801685,0.238409,0.0194663,198,"crowdemotion_CNN","fear_F","fear","F"
0.0658835,0.0206128,0.00841278,0.0941291,0.151632,0.0185889,199,"crowdemotion_CNN","fear_F","fear","F"
0.107931,0.0216095,0.0094206,0.0788799,0.137924,0.0127398,200,"crowdemotion_CNN","fear_F","fear","F"
0.12797,0.0193838,0.0144467,0.162435,0.151062,0.00764378,201,"crowdemotion_CNN","fear_F","fear","F"
0.0675906,0.0236968,0.0163559,0.168104,0.181016,0.00759369,202,"crowdemotion_CNN","fear_F","fear","F"
0.0745079,0.017864,0.0176262,0.13166,0.223249,0.0119379,203,"crowdemotion_CNN","fear_F","fear","F"
0.0807449,0.0108593,0.0154178,0.0687678,0.215307,0.0061068,204,"crowdemotion_CNN","fear_F","fear","F"
0.0443731,0.00571665,0.0109105,0.032521,0.308052,0.00900175,205,"crowdemotion_CNN","fear_F","fear","F"
0.086389,0.0105521,0.0223157,0.0742627,0.257432,0.00622944,206,"crowdemotion_CNN","fear_F","fear","F"
0.0459043,0.0107251,0.025774,0.09385,0.261747,0.00594503,207,"crowdemotion_CNN","fear_F","fear","F"
0.0540647,0.0134553,0.0244335,0.102286,0.239403,0.00772145,208,"crowdemotion_CNN","fear_F","fear","F"
0.0447801,0.0142929,0.0217073,0.0807319,0.246773,0.00939055,209,"crowdemotion_CNN","fear_F","fear","F"
0.0450405,0.0164199,0.0177944,0.115961,0.249419,0.0121198,210,"crowdemotion_CNN","fear_F","fear","F"
0.0494228,0.0169914,0.0155216,0.122198,0.210539,0.00876863,211,"crowdemotion_CNN","fear_F","fear","F"
0.0501456,0.00902133,0.0168668,0.0417074,0.287421,0.00814327,212,"crowdemotion_CNN","fear_F","fear","F"
0.0545676,0.0111389,0.012666,0.0350385,0.277847,0.0156443,213,"crowdemotion_CNN","fear_F","fear","F"
0.0500946,0.0127194,0.0136871,0.0526538,0.236676,0.0111475,214,"crowdemotion_CNN","fear_F","fear","F"
0.0581209,0.0178709,0.0168315,0.0574695,0.388787,0.01277,215,"crowdemotion_CNN","fear_F","fear","F"
0.0862069,0.0305066,0.0118147,0.0878278,0.206003,0.0218135,216,"crowdemotion_CNN","fear_F","fear","F"
0.084598,0.0258804,0.0124391,0.0899656,0.183241,0.018544,217,"crowdemotion_CNN","fear_F","fear","F"
0.101823,0.0203325,0.0123052,0.104505,0.158904,0.0232534,218,"crowdemotion_CNN","fear_F","fear","F"
0.0612814,0.00883041,0.00964256,0.0337686,0.249835,0.0143747,219,"crowdemotion_CNN","fear_F","fear","F"
0.0508936,0.0166902,0.0154347,0.0759662,0.211062,0.0184179,220,"crowdemotion_CNN","fear_F","fear","F"
0.0656984,0.0171237,0.0121498,0.0638126,0.196034,0.0222223,221,"crowdemotion_CNN","fear_F","fear","F"
0.0672997,0.0115385,0.00737264,0.0420245,0.169548,0.0137817,222,"crowdemotion_CNN","fear_F","fear","F"
0.0676049,0.0184543,0.0115705,0.0891121,0.188787,0.0211009,223,"crowdemotion_CNN","fear_F","fear","F"
0.0508465,0.01662,0.0210819,0.0903351,0.265018,0.00648456,224,"crowdemotion_CNN","fear_F","fear","F"
0.0303337,0.0089224,0.0215118,0.0607712,0.412616,0.00510692,225,"crowdemotion_CNN","fear_F","fear","F"
0.0440487,0.0133712,0.0164275,0.0875553,0.290802,0.00994791,226,"crowdemotion_CNN","fear_F","fear","F"
0.0412578,0.0154969,0.0156104,0.0650268,0.326436,0.0204307,227,"crowdemotion_CNN","fear_F","fear","F"
0.0472848,0.0128168,0.0126511,0.0656717,0.316102,0.0131208,228,"crowdemotion_CNN","fear_F","fear","F"
0.0443042,0.0158047,0.0113541,0.0681447,0.176136,0.0165515,229,"crowdemotion_CNN","fear_F","fear","F"
0.036365,0.00915368,0.0218821,0.13378,0.216107,0.00811979,230,"crowdemotion_CNN","fear_F","fear","F"
0.0361025,0.010987,0.0188002,0.100724,0.239593,0.00895289,231,"crowdemotion_CNN","fear_F","fear","F"
0.0336404,0.0172771,0.0285241,0.164228,0.380193,0.0181017,232,"crowdemotion_CNN","fear_F","fear","F"
0.0220912,0.0130003,0.025894,0.125187,0.355573,0.0177687,233,"crowdemotion_CNN","fear_F","fear","F"
0.026506,0.0101207,0.0160547,0.0751131,0.368084,0.0193139,234,"crowdemotion_CNN","fear_F","fear","F"
0.03209,0.0117551,0.0166134,0.09473,0.222961,0.0136699,235,"crowdemotion_CNN","fear_F","fear","F"
0.052096,0.0159319,0.0110967,0.0714028,0.232054,0.0144508,236,"crowdemotion_CNN","fear_F","fear","F"
0.0517076,0.0184414,0.0100297,0.0567235,0.294903,0.020987,237,"crowdemotion_CNN","fear_F","fear","F"
0.0641789,0.0280582,0.0168655,0.0811816,0.285272,0.0274037,238,"crowdemotion_CNN","fear_F","fear","F"
0.0818671,0.0209366,0.0115828,0.0829457,0.241537,0.0181287,239,"crowdemotion_CNN","fear_F","fear","F"
0.06236,0.0198987,0.0142273,0.0910792,0.234401,0.0159966,240,"crowdemotion_CNN","fear_F","fear","F"
0.0486987,0.0208611,0.0180394,0.0816657,0.281061,0.0187405,241,"crowdemotion_CNN","fear_F","fear","F"
